,ID,N_VICTIMAS,FECHA_x,AAAA,MM,DD,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,ROL_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,FECHA_FALLECIMIENTO,Dia_de_la_semana
388,20180098,2,2018-09-09,2018,9,9,5,Av. Gral. Paz e/ Ferre y Beron de Astrada,AVENIDA,8,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,54,2018-09-09,Sunday
389,20180099,1,2018-09-12,2018,9,12,14,Rivadavia Av. y Pedernera,AVENIDA,7,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,18,2018-09-13,Wednesday
390,20180100,1,2018-09-20,2018,9,20,10,Elvira Rawson de Dellepiane 150,AVENIDA,1,MOTO-AUTO,MOTO,AUTO,SD,FEMENINO,33,2018-09-20,Thursday
391,20180101,1,2018-09-21,2018,9,21,0,"Paz, Gral. Av. y Zapiola",AVENIDA,12,MULTIPLE,AUTO,MULTIPLE,CONDUCTOR,MASCULINO,SD,2018-09-21,Friday
392,20180102,1,2018-09-21,2018,9,21,0,FAMATINA Y DIOGENES TABORDA,CALLE,4,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,20,2018-09-21,Friday
393,20180103,1,2018-09-27,2018,9,27,17,Av. Castañares y Bonorino,AVENIDA,7,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,1,2018-09-29,Thursday
394,20180104,1,2018-10-01,2018,10,1,8,AU Frondizi 9 de Julio Sur y Av. Suarez,AUTOPISTA,4,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,22,2018-10-01,Monday
395,20180105,1,2018-10-03,2018,10,3,18,Nazca Av. y Rivadavia Av.,AVENIDA,7,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,56,2018-10-03,Wednesday
396,20180106,1,2018-10-04,2018,10,4,22,"Figueroa Alcorta, Pres. Av. y Echeverria",AVENIDA,13,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,27,2018-10-04,Thursday
397,20180107,1,2018-10-06,2018,10,6,14,Rivadavia Av. y Jujuy Av.,AVENIDA,3,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,62,2018-10-06,Saturday
398,20180108,1,2018-10-09,2018,10,9,14,"De Los Italianos Av. y Guemes, Macacha",AVENIDA,1,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,37,2018-10-10,Tuesday
399,20180109,1,2018-10-10,2018,10,10,22,"Tucuman y Alem, Leandro N. Av.",AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,34,2018-10-10,Wednesday
400,20180110,1,2018-10-13,2018,10,13,3,"Corrientes Av. y Gallardo, Angel Av.",AVENIDA,15,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,60,2018-10-14,Saturday
401,20180111,1,2018-10-19,2018,10,19,12,AU Perito Moreno y Av. Eva Perón SENTIDO CENTRO,AUTOPISTA,9,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,28,2018-10-19,Friday
402,20180112,1,2018-10-24,2018,10,24,9,Muñecas y Serrano,CALLE,15,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,28,2018-10-24,Wednesday
403,20180113,1,2018-10-25,2018,10,25,11,"Artigas, Jose Gervasio, Gral. y Tres Arroyos",CALLE,11,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,20,2018-10-25,Thursday
404,20180114,1,2018-10-30,2018,10,30,2,Solis e Independencia Av.,AVENIDA,1,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,2018-10-30,Tuesday
405,20180115,1,2018-10-31,2018,10,31,12,"Bosch, Ventura y Paz, Gral. Av.",CALLE,9,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,42,2018-11-01,Wednesday
406,20180116,1,2018-11-01,2018,11,1,10,"Paz, Gral. Av. 14800",AVENIDA,8,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,48,2018-11-08,Thursday
407,20180117,1,2018-11-04,2018,11,4,8,Av. Eva Perón 5321,AVENIDA,9,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,30,2018-11-08,Sunday
408,20180118,1,2018-11-05,2018,11,5,14,"Peron, Juan Domingo, Tte. General y Pueyrredon Av.",AVENIDA,3,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,80,2018-11-05,Monday
409,20180119,1,2018-11-05,2018,11,5,22,Rabanal y San Pedrito,AVENIDA,8,PEATON-SD,PEATON,SD,PEATON,FEMENINO,32,2018-11-06,Monday
410,20180120,1,2018-11-09,2018,11,9,13,Monroe y Alvarez Thomas Av.,AVENIDA,12,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,51,2018-11-20,Friday
411,20180121,1,2018-11-09,2018,11,9,16,Rivadavia Av. y Manzoni,AVENIDA,10,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,72,2018-11-09,Friday
412,20180122,1,2018-11-12,2018,11,12,1,AU Dellepiane Luis Tte. Gral. y Larrazabal,AUTOPISTA,8,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,33,2018-11-12,Monday
413,20180123,1,2018-11-12,2018,11,12,3,"Paz, Gral. Av. y Peron, Eva Av.",AVENIDA,9,AUTO-SD,AUTO,SD,CONDUCTOR,MASCULINO,25,2018-11-12,Monday
414,20180124,1,2018-11-15,2018,11,15,19,AU Perito Moreno y Reservistas Argentinos,AUTOPISTA,9,CARGAS-CARGAS,CARGAS,CARGAS,CONDUCTOR,MASCULINO,44,2018-11-15,Thursday
415,20180125,1,2018-11-16,2018,11,16,21,Saenz Av. y Ventana,AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,29,2018-11-17,Friday
416,20180126,1,2018-11-18,2018,11,18,12,Avda. General Paz y Cnel. Ramón Falcón,AVENIDA,9,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,2018-11-23,Sunday
417,20180127,1,2018-11-19,2018,11,19,9,Av. Gral. Paz y Av. de los Constituyentes,AVENIDA,12,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,29,2018-11-19,Monday
418,20180128,2,2018-11-25,2018,11,25,4,"Paz, Gral. Av. 11200",AVENIDA,9,AUTO-PASAJEROS,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,49,2018-11-25,Sunday
419,20180128,2,2018-11-25,2018,11,25,4,"Paz, Gral. Av. 11200",AVENIDA,9,AUTO-PASAJEROS,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,39,2018-11-25,Sunday
420,20180129,1,2018-11-28,2018,11,28,4,"Newbery, Jorge Av. y Guevara",AVENIDA,15,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,37,2018-11-30,Wednesday
421,20180130,1,2018-12-03,2018,12,3,3,Gaona Av. y Segurola Av.,AVENIDA,10,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,SD,2018-12-03,Monday
422,20180131,1,2018-12-07,2018,12,7,19,"Madero, Eduardo Av. 550",AVENIDA,1,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,2018-12-07,Friday
423,20180132,1,2018-12-12,2018,12,12,8,"AU Arturo Illia y Castillo, Ramon S.",AUTOPISTA,2,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,70,2018-12-12,Wednesday
424,20180133,1,2018-12-12,2018,12,12,14,Nazca Av. y Rivadavia Av.,AVENIDA,7,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,60,2018-12-12,Wednesday
425,20180134,1,2018-12-12,2018,12,12,21,La Plata Av. y Caseros Av.,AVENIDA,7,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,56,2018-12-13,Wednesday
426,20180135,1,2018-12-18,2018,12,18,14,Belgrano Av. y Peru,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80,2018-12-22,Tuesday
427,20180136,1,2018-12-18,2018,12,18,15,Rivadavia Av. 7013,AVENIDA,7,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,70,2018-12-18,Tuesday
428,20180137,1,2018-12-18,2018,12,18,20,Adolfo Alsina y Santiago del Estero,CALLE,1,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,29,2018-12-19,Tuesday
429,20180138,1,2018-12-21,2018,12,21,9,Bermudez 1893,CALLE,10,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,79,2018-12-21,Friday
430,20180139,1,2018-12-22,2018,12,22,6,Santander 1974,CALLE,7,MOTO-MOTO,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,28,2018-12-24,Saturday
431,20180140,1,2018-12-22,2018,12,22,8,Julieta Lanteri 1400,CALLE,1,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,78,2018-12-22,Saturday
432,20180141,1,2018-12-22,2018,12,22,17,Maza y Av. Independencia,AVENIDA,5,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,75,2018-12-24,Saturday
433,20180142,1,2018-12-25,2018,12,25,13,"PAZ, GRAL. AV. 5172",AVENIDA,12,CARGAS-PASAJEROS,CARGAS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,32,2019-01-01,Tuesday
434,20180143,1,2018-12-29,2018,12,29,5,"Olivera Av. y Alberdi, Juan Bautista Av.",AVENIDA,10,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,22,2018-12-29,Saturday
435,20190001,1,2019-01-08,2019,1,8,8,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,2,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,25,2019-01-08,Tuesday
436,20190002,1,2019-01-09,2019,1,9,4,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,7,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,32,2019-01-09,Wednesday
437,20190003,1,2019-01-12,2019,1,12,8,SAN MARTIN AV. Y TERRADA,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,2019-01-12,Saturday
438,20190004,1,2019-01-14,2019,1,14,19,"PERON, EVA AV. Y MEDINA",AVENIDA,9,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,71,2019-01-14,Monday
439,20190005,1,2019-01-19,2019,1,19,12,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,10,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,43,2019-01-19,Saturday
440,20190006,1,2019-01-23,2019,1,23,5,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,14,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,12,2019-01-23,Wednesday
441,20190007,1,2019-01-26,2019,1,26,19,"MITRE, BARTOLOME Y YATAY",CALLE,5,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,35,2019-01-26,Saturday
442,20190008,1,2019-01-30,2019,1,30,22,"PAZ, GRAL. AV. 16080",AVENIDA,8,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,42,2019-01-31,Wednesday
443,20190009,1,2019-01-31,2019,1,31,14,CHACABUCO Y SAN JUAN AV.,AVENIDA,1,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,34,2019-01-31,Thursday
444,20190010,2,2019-02-02,2019,2,2,7,DEL LIBERTADOR AV. 4100,AVENIDA,14,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,SD,2019-02-02,Saturday
445,20190010,2,2019-02-02,2019,2,2,7,DEL LIBERTADOR AV. 4100,AVENIDA,14,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,59,2019-02-02,Saturday
446,20190011,1,2019-02-10,2019,2,10,1,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,9,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,SD,2019-02-10,Sunday
447,20190012,1,2019-02-17,2019,2,17,3,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,8,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,31,2019-02-20,Sunday
448,20190013,1,2019-02-20,2019,2,20,7,SALVIGNY Y MOM,CALLE,7,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,39,2019-03-02,Wednesday
449,20190014,1,2019-02-20,2019,2,20,17,"LAMARCA, EMILIO 5402",CALLE,11,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,69,2019-02-20,Wednesday
450,20190015,1,2019-02-23,2019,2,23,6,SAN MARTIN AV. 5638,AVENIDA,11,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21,2019-02-23,Saturday
451,20190016,1,2019-02-24,2019,2,24,2,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,4,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40,2019-02-24,Sunday
452,20190017,1,2019-03-03,2019,3,3,7,MEXICO Y PICHINCHA,CALLE,3,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,22,2019-03-07,Sunday
453,20190018,1,2019-03-03,2019,3,3,23,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,13,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,29,2019-03-03,Sunday
454,20190019,1,2019-03-06,2019,3,6,12,DEL LIBERTADOR AV. 6326,AVENIDA,13,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,SD,,Wednesday
455,20190020,1,2019-03-07,2019,3,7,21,CHICLANA AV. 3444,AVENIDA,5,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,43,2019-03-07,Thursday
456,20190021,1,2019-03-15,2019,3,15,22,BOYACA AV. Y YERBAL,AVENIDA,7,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,2019-03-16,Friday
457,20190022,1,2019-03-15,2019,3,15,0,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,1,AUTO-SD,AUTO,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,SD,2019-03-15,Friday
458,20190023,1,2019-03-16,2019,3,16,8,"PAZ, GRAL. AV. Y JACQUES, AMADEO",AVENIDA,9,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,34,2019-03-16,Saturday
459,20190024,1,2019-03-19,2019,3,19,7,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,1,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,32,2019-03-19,Tuesday
460,20190025,1,2019-03-22,2019,3,22,13,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,5,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,27,2019-04-04,Friday
461,20190026,1,2019-03-28,2019,3,28,7,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,8,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,SD,2019-03-28,Thursday
462,20190027,1,2019-03-28,2019,3,28,11,SANTA FE AV. Y AZCUENAGA,AVENIDA,2,MULTIPLE,BICICLETA,MULTIPLE,CICLISTA,MASCULINO,37,2019-03-28,Thursday
463,20190028,1,2019-04-06,2019,4,6,9,"JUSTO, JUAN B. AV. y OROÑO, NICASIO",AVENIDA,11,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,SD,2019-04-06,Saturday
464,20190029,1,2019-04-07,2019,4,7,10,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,2019-04-07,Sunday
465,20190030,1,2019-04-09,2019,4,9,16,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,7,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,25,2019-04-09,Tuesday
466,20190031,1,2019-04-12,2019,4,12,19,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,1,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,20,2019-04-12,Friday
467,20190032,1,2019-04-16,2019,4,16,11,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,11,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,83,2019-04-18,Tuesday
468,20190033,1,2019-04-18,2019,4,18,1,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,1,MOTO-SD,MOTO,SD,CONDUCTOR,MASCULINO,25,2019-04-18,Thursday
469,20190034,1,2019-04-21,2019,4,21,9,"MORENO, PERITO AV. 3050",AVENIDA,7,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,SD,2019-04-21,Sunday
470,20190035,1,2019-04-23,2019,4,23,14,SUIPACHA 665,CALLE,1,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,FEMENINO,75,2019-04-23,Tuesday
471,20190036,1,2019-04-26,2019,4,26,22,RIGLOS Y FORMOSA,CALLE,6,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,34,2019-05-02,Friday
472,20190037,1,2019-05-01,2019,5,1,23,LA RIOJA E INDEPENDENCIA AV.,AVENIDA,3,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,17,2019-05-01,Wednesday
473,20190038,1,2019-05-04,2019,5,4,14,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",AVENIDA,13,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,42,2019-05-05,Saturday
474,20190039,1,2019-05-09,2019,5,9,3,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,7,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,28,2019-05-09,Thursday
475,20190040,1,2019-05-09,2019,5,9,12,PUAN Y SANTANDER,CALLE,7,MOTO-SD,MOTO,SD,CONDUCTOR,MASCULINO,44,2019-05-15,Thursday
476,20190041,1,2019-05-11,2019,5,11,20,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",AVENIDA,9,MULTIPLE,AUTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,FEMENINO,78,2019-05-11,Saturday
477,20190042,1,2019-05-14,2019,5,14,15,LIMA Y CONSTITUCION,CALLE,1,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,39,2019-05-14,Tuesday
478,20190043,1,2019-05-21,2019,5,21,9,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,1,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,FEMENINO,SD,2019-05-21,Tuesday
479,20190044,1,2019-05-27,2019,5,27,12,BOEDO AV. 650,AVENIDA,5,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,77,2019-05-29,Monday
480,20190045,1,2019-06-03,2019,6,3,7,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,AVENIDA,14,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,33,2019-06-03,Monday
481,20190046,1,2019-06-04,2019,6,4,9,GRAL PAZ Y CABILDO,AVENIDA,13,MOTO-AUTO,MOTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,26,2019-06-04,Tuesday
482,20190047,1,2019-06-06,2019,6,6,10,CASEROS AV. 1700,AVENIDA,4,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,76,2019-06-06,Thursday
483,20190048,1,2019-06-07,2019,6,7,7,AVELLANEDA AV. 1548,AVENIDA,6,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,32,2019-06-07,Friday
484,20190049,1,2019-06-08,2019,6,8,9,CIUDAD DE LA PAZ Y MENDOZA,CALLE,13,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,72,2019-06-09,Saturday
485,20190050,1,2019-06-08,2019,6,8,23,"SALGUERO, JERONIMO Y HONDURAS AV.",AVENIDA,14,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,21,2019-06-09,Saturday
486,20190051,1,2019-06-11,2019,6,11,10,"FILIBERTO, JUAN DE DIOS Y OLAVARRIA",CALLE,4,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,41,2019-06-11,Tuesday
487,20190053,1,2019-06-14,2019,6,14,17,ASTURIAS AV. Y CASTAÑARES AV.,AVENIDA,8,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,49,2019-06-14,Friday
488,20190054,1,2019-06-20,2019,6,20,3,GANDARA 2976,CALLE,15,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21,2019-06-20,Thursday
489,20190055,1,2019-06-20,2019,6,20,19,"GUEVARA, TRINIDAD Y MADERO, EDUARDO AV.",AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,47,2019-06-21,Thursday
490,20190056,1,2019-06-29,2019,6,29,17,BOYACA AV. 305,AVENIDA,7,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,75,2019-06-29,Saturday
491,20190057,1,2019-07-05,2019,7,5,19,ARTILLEROS Y LA PAMPA,CALLE,13,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,63,2019-07-08,Friday
492,20190058,1,2019-07-10,2019,7,10,9,AUTOPISTA PERITO MORENO ALTURA PASO A NIVEL DE IRIGOYEN,AUTOPISTA,10,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,39,2019-07-10,Wednesday
493,20190059,1,2019-07-13,2019,7,13,22,15 DE NOVIEMBRE DE 1889 Y SANTIAGO DEL ESTERO,CALLE,1,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,30,2019-07-13,Saturday
494,20190060,1,2019-07-17,2019,7,17,11,"ACOSTA, MARIANO AV. Y FALCON, RAMON L., CNEL.",AVENIDA,10,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,78,2019-07-17,Wednesday
495,20190061,1,2019-07-17,2019,7,17,18,11 DE SEPTIEMBRE DE 1888 Y MENDOZA,CALLE,13,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,58,2019-07-17,Wednesday
496,20190062,1,2019-08-01,2019,8,1,23,"PINO, VIRREY DEL Y CAMPOS, LUIS M. AV.",AVENIDA,13,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,60,2019-08-02,Thursday
497,20190063,1,2019-08-04,2019,8,4,1,FOREST AV. Y MAURE,AVENIDA,15,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,SD,2019-08-04,Sunday
498,20190064,1,2019-08-06,2019,8,6,3,"BOYACA AV. Y AVELLANEDA AV,",AVENIDA,7,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,20,2019-08-06,Tuesday
499,20190065,1,2019-08-08,2019,8,8,16,BARCO CENTENERA DEL Y TILCARA,CALLE,4,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,55,2019-08-09,Thursday
500,20190066,1,2019-08-11,2019,8,11,21,RIESTRA AV. Y BOLIVAR,AVENIDA,7,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,40,2019-08-11,Sunday
501,20190067,1,2019-08-14,2019,8,14,15,"CASTRO, EMILIO 4706",CALLE,10,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,2019-08-14,Wednesday
502,20190068,1,2019-08-14,2019,8,14,17,27 DE FEBRERO AV. 5600,AVENIDA,8,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,53,2019-08-14,Wednesday
503,20190069,1,2019-08-17,2019,8,17,5,"GARAY, JUAN DE AV. 2874",AVENIDA,4,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,43,2019-08-17,Saturday
504,20190070,1,2019-08-22,2019,8,22,12,"SCALABRINI ORTIZ, RAUL AV. y GORRITI",AVENIDA,14,MOTO-BICICLETA,MOTO,BICICLETA,CONDUCTOR,MASCULINO,25,2019-08-22,Thursday
505,20190071,1,2019-08-27,2019,8,27,11,PRIMERA JUNTA Y OLIVERA AV.,AVENIDA,9,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,SD,2019-08-27,Tuesday
506,20190072,1,2019-08-28,2019,8,28,6,"ALBERDI, JUAN BAUTISTA AV. Y AZUL",AVENIDA,10,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,22,2019-09-02,Wednesday
507,20190073,1,2019-08-29,2019,8,29,1,ALVAREZ THOMAS AV. 1788,AVENIDA,15,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,29,2019-09-06,Thursday
508,20190074,1,2019-08-29,2019,8,29,9,"LUGONES, LEOPOLDO AV. Y PAZ, GRAL. AV.",AUTOPISTA,13,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,35,2019-08-29,Thursday
509,20190075,1,2019-08-30,2019,8,30,23,SAN ANTONIO Y LUJAN,CALLE,4,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31,2019-08-30,Friday
510,20190076,1,2019-09-05,2019,9,5,18,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.,AUTOPISTA,4,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,29,2019-09-05,Thursday
511,20190077,1,2019-09-08,2019,9,8,3,"FIGUEROA ALCORTA, PRES. AV. Y TAGLE",AVENIDA,14,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,28,2019-09-08,Sunday
512,20190078,1,2019-09-12,2019,9,12,8,"EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.",AVENIDA,4,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,72,2019-09-15,Thursday
513,20190079,1,2019-09-17,2019,9,17,5,AGRELO Y COLOMBRES,CALLE,5,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,57,2019-09-17,Tuesday
514,20190080,1,2019-09-17,2019,9,17,18,"CABILDO AV. y PAZ, GRAL. AV.",AVENIDA,13,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,76,2019-09-17,Tuesday
515,20190081,1,2019-09-23,2019,9,23,16,ELCANO AV. 4300,AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,67,2019-10-07,Monday
516,20190082,1,2019-09-25,2019,9,25,7,"RABANAL, FRANCISCO, INTENDENTE AV. 2428",AVENIDA,8,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,47,2019-09-25,Wednesday
